
(249159.60391061765, 79718.5967479985)
(249956.78085876262, 79717.69481449849)
(250753.94878757262, 79716.79288099849)
(251551.1076970476, 79715.89094749848)
(252348.2575871876, 79714.98901399848)
(253145.3984579926, 79714.08708049847)
(253942.53030946257, 79713.18514699847)
(254739.65314159755, 79712.28321349846)
(255536.76695439752, 79711.38127999846)
(256333.87174786252, 79710.47934649845)
(257130.9675219925, 79709.57741299845)
(257928.0542767875, 79708.67547949844)
(258725.1320122475, 79707.77354599844)
(259522.20072837247, 79706.87161249843)
(260319.26042516244, 79705.96967899843)
(261116.31110261742, 79705.06774549843)
(261913.3527607374, 79704.16581199842)
(262710.3853995224, 79703.26387849842)
(263507.40901897236, 79702.36194499841)
(264304.4236190873, 79701.4600114984)
(265101.4291998673, 79700.5580779984)
(265898.4257613123, 79699.6561444984)
(266695.4133034223, 79698.75421099839)
(267492.3918261973, 79697.85227749839)
(268289.36132963724, 79696.95034399838)
(269086.3218137422, 79696.04841049838)
(269883.27327851224, 79695.14647699837)
(270680.2157239472, 79694.24454349837)
(271477.1491500472, 79693.34260999836)
(272274.0735568122, 79692.44067649836)
(273070.9889442422, 79691.53874299835)
(273867.89531233715, 79690.63680949835)
(274664.79266109713, 79689.73487599834)
(275461.68099052215, 79688.83294249834)
(276258.5603006121, 79687.93100899833)
(277055.4305913671, 79687.02907549833)
(277852.2918627871, 79686.12714199832)
(278649.1441148721, 79685.22520849832)
(279445.98734762205, 79684.32327499831)
(280242.82156103704, 79683.42134149831)
(281039.64675511705, 79682.5194079983)
(281836.462929862, 79681.6174744983)
(282633.27008527203, 79680.7155409983)
(283430.068221347, 79679.81360749829)
(284226.857338087, 79678.91167399829)
(285023.63743549195, 79678.00974049828)
(285820.40851356194, 79677.10780699828)
(286617.17057229695, 79676.20587349827)
(287413.9236116969, 79675.30393999827)
(288210.6676317619, 79674.40200649826)
(289007.4026324919, 79673.50007299826)
(289804.1286138869, 79672.59813949825)
(290600.84557594685, 79671.69620599825)
(291397.55351867183, 79670.79427249824)
(292194.25244206184, 79669.89233899824)
(292990.9423461168, 79668.99040549823)
(293787.6232308368, 79668.08847199823)
(294584.2950962218, 79667.18653849822)
(295380.9579422718, 79666.28460499822)
(296177.61176898674, 79665.38267149821)
(296974.2565763667, 79664.48073799821)
(297770.89236441173, 79663.5788044982)
(298567.5191331217, 79662.6768709982)
(299364.1368824967, 79661.7749374982)
(300160.7456125367, 79660.87300399819)
(300957.34532324167, 79659.97107049818)
(301753.9360146116, 79659.06913699818)
(302550.5176866466, 79658.16720349817)
(303347.0903393466, 79657.26526999817)
(304143.6539727116, 79656.36333649817)
(304940.2085867416, 79655.46140299816)
(305736.75418143655, 79654.55946949816)
(306533.29075679654, 79653.65753599815)
(307329.8183128215, 79652.75560249815)
(308126.3368495115, 79651.85366899814)
(308922.8463668665, 79650.95173549814)
(309719.34686488647, 79650.04980199813)
(310515.83834357146, 79649.14786849813)
(311312.32080292143, 79648.24593499812)
(312108.7942429364, 79647.34400149812)
(312905.2586636164, 79646.44206799811)
(313701.71406496136, 79645.54013449811)
(314498.16044697136, 79644.6382009981)
(315294.59780964634, 79643.7362674981)
(316091.02615298633, 79642.8343339981)
(316887.4454769913, 79641.93240049809)
(317683.8557816613, 79641.03046699808)
(318480.25706699624, 79640.12853349808)
(319276.6493329962, 79639.22659999807)
(320073.03257966123, 79638.32466649807)
(320869.4068069912, 79637.42273299806)
(321665.7720149862, 79636.52079949806)
(322462.12820364616, 79635.61886599805)
(323258.47537297115, 79634.71693249805)
(324054.8135229611, 79633.81499899804)
(324851.1426536161, 79632.91306549804)
(325647.4627649361, 79632.01113199804)
(326443.77385692106, 79631.10919849803)
(327240.07592957106, 79630.20726499803)
(328036.368982886, 79629.30533149802)
(328832.653016866, 79628.40339799802)
(329628.92803151096, 79627.50146449801)
(330425.19402682094, 79626.599530998)
(331221.45100279595, 79625.697597498)
(332017.6989594359, 79624.795663998)
(332813.9378967409, 79623.89373049799)
(333610.1678147109, 79622.99179699799)
(334406.38871334586, 79622.08986349798)
(335202.6005926458, 79621.18792999798)
(335998.8034526108, 79620.28599649797)
(336794.9972932408, 79619.38406299797)
(337591.18211453577, 79618.48212949796)
(338387.35791649576, 79617.58019599796)
(339183.5246991207, 79616.67826249795)
(339979.6824624107, 79615.77632899795)
(340775.83120636566, 79614.87439549794)
(341571.97093098564, 79613.97246199794)
(342368.10163627064, 79613.07052849793)
(343164.2233222206, 79612.16859499793)
(343960.3359888356, 79611.26666149792)
(344756.43963611557, 79610.36472799792)
(345552.53426406055, 79609.46279449791)
(346348.6198726705, 79608.56086099791)
(347144.6964619455, 79607.6589274979)
(347940.7640318855, 79606.7569939979)
(348736.82258249045, 79605.8550604979)
(349532.87211376044, 79604.95312699789)
(350328.9126256954, 79604.05119349789)
(351124.9441182954, 79603.14925999788)
(351920.96659156034, 79602.24732649788)
(352716.9800454903, 79601.34539299787)
(353512.9844800853, 79600.44345949787)
(354308.9798953453, 79599.54152599786)
(355104.9662912703, 79598.63959249786)
(355900.94366786024, 79597.73765899785)
(356696.9120251152, 79596.83572549785)
(357492.87136303517, 79595.93379199784)
(358288.82168162015, 79595.03185849784)
(359084.76298087015, 79594.12992499783)
(359880.6952607851, 79593.22799149783)
(360676.6185213651, 79592.32605799782)
(361472.53276261006, 79591.42412449782)
(362268.43798452005, 79590.52219099781)
(363064.334187095, 79589.62025749781)
(363860.22137033497, 79588.7183239978)
(364656.09953423997, 79587.8163904978)
(365451.96867880994, 79586.9144569978)
(366247.8288040449, 79586.01252349779)
(367043.6799099449, 79585.11058999778)
(367839.52199650987, 79584.20865649778)
(368635.3550637398, 79583.30672299778)
(369431.1791116348, 79582.40478949777)
(370226.9941401948, 79581.50285599777)
(371022.80014941975, 79580.60092249776)
(371818.59713930974, 79579.69898899776)
(372614.3851098647, 79578.79705549775)
(373410.1640610847, 79577.89512199775)
(374205.9339929697, 79576.99318849774)
(375001.69490551966, 79576.09125499774)
(375797.44679873466, 79575.18932149773)
(376593.1896726146, 79574.28738799773)
(377388.9235271596, 79573.38545449772)
(378184.64836236957, 79572.48352099772)
(378980.36417824455, 79571.58158749771)
(379776.07097478455, 79570.67965399771)
(380571.7687519895, 79569.7777204977)
(381367.4575098595, 79568.8757869977)
(382163.1372483945, 79567.9738534977)
(382958.8079675945, 79567.07191999769)
(383754.46966745943, 79566.16998649768)
(384550.1223479894, 79565.26805299768)
(385345.7660091844, 79564.36611949767)
(386141.4006510444, 79563.46418599767)
(386937.0262735694, 79562.56225249766)
(387732.64287675935, 79561.66031899766)
(388528.25046061433, 79560.75838549765)
(389323.8490251343, 79559.85645199765)
(390119.43857031927, 79558.95451849765)
(390915.0190961693, 79558.05258499764)
(391710.59060268424, 79557.15065149764)
(392506.15308986424, 79556.24871799763)
(393301.7065577092, 79555.34678449763)
(394097.2510062192, 79554.44485099762)
(394892.78643539414, 79553.54291749762)
(395688.3128452341, 79552.64098399761)
(396483.8302357391, 79551.7390504976)
(397279.3386069091, 79550.8371169976)
(398074.8379587441, 79549.9351834976)
(398870.32829124405, 79549.03324999759)
(399665.80960440903, 79548.13131649759)
(400461.281898239, 79547.22938299758)
(401256.74517273396, 79546.32744949758)
(402052.19942789397, 79545.42551599757)
(402847.64466371894, 79544.52358249757)
(403643.08088020893, 79543.62164899756)
(404438.5080773639, 79542.71971549756)
(405233.9262551839, 79541.81778199755)
(406029.3354136688, 79540.91584849755)
(406824.7355528188, 79540.01391499754)
(407620.1266726338, 79539.11198149754)
(408415.5087731138, 79538.21004799753)
(409210.88185425877, 79537.30811449753)
(410006.2459160687, 79536.40618099752)
(410801.6009585437, 79535.50424749752)
(411596.94698168366, 79534.60231399752)
(412392.28398548864, 79533.70038049751)
(413187.61196995864, 79532.7984469975)
(413982.9309350936, 79531.8965134975)
(414778.2408808936, 79530.9945799975)
(415573.54180735856, 79530.09264649749)
(416368.83371448854, 79529.19071299749)
(417164.1166022835, 79528.28877949748)
(417959.39047074347, 79527.38684599748)
(418754.65531986847, 79526.48491249747)
(419549.91114965844, 79525.58297899747)
(420345.1579601134, 79524.68104549746)
(421140.3957512334, 79523.77911199746)
(421935.62452301837, 79522.87717849745)
(422730.8442754683, 79521.97524499745)
(423526.0550085833, 79521.07331149744)
(424321.2567223633, 79520.17137799744)
(425116.44941680826, 79519.26944449743)
(425911.63309191825, 79518.36751099743)
(426706.8077476932, 79517.46557749742)
(427501.9733841332, 79516.56364399742)
(428297.13000123814, 79515.66171049741)
(429092.2775990081, 79514.75977699741)
(429887.4161774431, 79513.8578434974)
(430682.5457365431, 79512.9559099974)
(431477.66627630807, 79512.0539764974)
(432272.777796738, 79511.15204299739)
(433067.880297833, 79510.25010949738)
(433862.97377959295, 79509.34817599738)
(434658.0582420179, 79508.44624249738)
(435453.1336851079, 79507.54430899737)
(436248.2001088629, 79506.64237549737)
(437043.2575132829, 79505.74044199736)
(437838.30589836783, 79504.83850849736)
(438633.3452641178, 79503.93657499735)
(439428.37561053276, 79503.03464149735)
(440223.39693761274, 79502.13270799734)
(441018.40924535773, 79501.23077449734)
(441813.4125337677, 79500.32884099733)
(442608.4068028427, 79499.42690749733)
(443403.39205258264, 79498.52497399732)
(444198.3682829876, 79497.62304049732)
(444993.33549405757, 79496.72110699731)
(445788.29368579254, 79495.81917349731)
(446583.24285819253, 79494.9172399973)
(447378.1830112575, 79494.0153064973)
(448173.1141449875, 79493.1133729973)
(448968.03625938244, 79492.21143949729)
(449762.9493544424, 79491.30950599728)
(450557.85343016736, 79490.40757249728)
(451352.74848655734, 79489.50563899727)
(452147.63452361233, 79488.60370549727)
(452942.5115413323, 79487.70177199726)
(453737.3795397173, 79486.79983849726)
(454532.23851876723, 79485.89790499725)
(455327.0884784822, 79484.99597149725)
(456121.92941886216, 79484.09403799725)
(456916.7613399071, 79483.19210449724)
(457711.5842416171, 79482.29017099724)
(458506.3981239921, 79481.38823749723)
(459301.20298703207, 79480.48630399723)
(460095.998830737, 79479.58437049722)
(460890.785655107, 79478.68243699722)
(461685.56346014194, 79477.78050349721)
(462480.3322458419, 79476.8785699972)
(463275.0920122069, 79475.9766364972)
(464069.84275923687, 79475.0747029972)
(464864.58448693185, 79474.17276949719)
(465659.3171952918, 79473.27083599719)
(466454.0408843168, 79472.36890249718)
(467248.7555540067, 79471.46696899718)
(468043.4612043617, 79470.56503549717)
(468838.1578353817, 79469.66310199717)
(469632.84544706665, 79468.76116849716)
(470427.52403941663, 79467.85923499716)
(471222.1936124316, 79466.95730149715)
(472016.85416611156, 79466.05536799715)
(472811.5057004565, 79465.15343449714)
(473606.14821546647, 79464.25150099714)
(474400.78171114146, 79463.34956749713)
(475195.4061874814, 79462.44763399713)
(475990.0216444864, 79461.54570049712)
(476784.62808215636, 79460.64376699712)
(477579.22550049133, 79459.74183349712)
(478373.81389949133, 79458.83989999711)
(479168.3932791563, 79457.9379664971)
(479962.9636394863, 79457.0360329971)
(480757.52498048125, 79456.1340994971)
(481552.07730214123, 79455.23216599709)
(482346.6206044662, 79454.33023249709)
(483141.15488745616, 79453.42829899708)
(483935.68015111116, 79452.52636549708)
(484730.1963954311, 79451.62443199707)
(485524.7036204161, 79450.72249849707)
(486319.20182606607, 79449.82056499706)
(487113.69101238105, 79448.91863149706)
(487908.171179361, 79448.01669799705)
(488702.642327006, 79447.11476449705)
(489497.104455316, 79446.21283099704)
(490291.55756429094, 79445.31089749704)
(491086.0016539309, 79444.40896399703)
(491880.4367242359, 79443.50703049703)
(492674.86277520587, 79442.60509699702)
(493469.2798068408, 79441.70316349702)
(494263.6878191408, 79440.80122999701)
(495058.0868121058, 79439.89929649701)
(495852.47678573575, 79438.997362997)
(496646.85774003074, 79438.095429497)
(497441.2296749907, 79437.193495997)
(498235.5925906157, 79436.29156249699)
(499029.9464869056, 79435.38962899699)
(499824.2913638606, 79434.48769549698)
(500618.6272214806, 79433.58576199698)
(501412.95405976556, 79432.68382849697)
(502207.27187871555, 79431.78189499697)
(503001.5806783305, 79430.87996149696)
(503795.8804586105, 79429.97802799696)
(504590.1712195554, 79429.07609449695)
(505384.4529611654, 79428.17416099695)
(506178.7256834404, 79427.27222749694)
(506972.98938638036, 79426.37029399694)
(507767.24406998535, 79425.46836049693)
(508561.4897342553, 79424.56642699693)
(509355.7263791903, 79423.66449349692)
(510149.9540047902, 79422.76255999692)
(510944.1726110552, 79421.86062649691)
(511738.3821979852, 79420.95869299691)
(512532.58276558015, 79420.0567594969)
(513326.77431384014, 79419.1548259969)
(514120.9568427651, 79418.2528924969)
(514915.1303523551, 79417.35095899689)
(515709.29484261, 79416.44902549688)
(516503.45031353, 79415.54709199688)
(517297.596765115, 79414.64515849687)
(518091.73419736495, 79413.74322499687)
(518885.86261027993, 79412.84129149686)
(519679.9820038599, 79411.93935799686)
(520474.09237810486, 79411.03742449686)
(521268.1937330148, 79410.13549099685)
(522062.2860685898, 79409.23355749685)
(522856.36938482977, 79408.33162399684)
(523650.44368173473, 79407.42969049684)
(524444.5089593047, 79406.52775699683)
(525238.5652175397, 79405.62582349683)
(526032.6124564396, 79404.72388999682)
(526826.6506760046, 79403.82195649682)
(527620.6798762345, 79402.92002299681)
(528414.7000571295, 79402.0180894968)
(529208.7112186895, 79401.1161559968)
(530002.7133609144, 79400.2142224968)
(530796.7064838044, 79399.31228899679)
(531590.6905873594, 79398.41035549679)
(532384.6656715793, 79397.50842199678)
(533178.6317364643, 79396.60648849678)
(533972.5887820143, 79395.70455499677)
(534766.5368082293, 79394.80262149677)
(535560.4758151092, 79393.90068799676)
(536354.4058026542, 79392.99875449676)
(537148.3267708642, 79392.09682099675)
(537942.2387197391, 79391.19488749675)
(538736.1416492792, 79390.29295399674)
(539530.0355594842, 79389.39102049674)
(540323.9204503541, 79388.48908699673)
(541117.796321889, 79387.58715349673)
(541911.663174089, 79386.68521999673)
(542705.521006954, 79385.78328649672)
(543499.369820484, 79384.88135299672)
(544293.209614679, 79383.97941949671)
(545087.040389539, 79383.0774859967)
(545880.8621450639, 79382.1755524967)
(546674.6748812539, 79381.2736189967)
(547468.4785981089, 79380.37168549669)
(548262.2732956288, 79379.46975199669)
(549056.0589738138, 79378.56781849668)
(549849.8356326638, 79377.66588499668)
(550643.6032721788, 79376.76395149667)
(551437.3618923587, 79375.86201799667)
(552231.1114932037, 79374.96008449666)
(553024.8520747137, 79374.05815099666)
(553818.5836368887, 79373.15621749665)
(554612.3061797286, 79372.25428399665)
(555406.0197032336, 79371.35235049664)
(556199.7242074036, 79370.45041699664)
(556993.4196922386, 79369.54848349663)
(557787.1061577385, 79368.64654999663)
(558580.7836039035, 79367.74461649662)
(559374.4520307335, 79366.84268299662)
(560168.1114382284, 79365.94074949661)
(560961.7618263884, 79365.03881599661)
(561755.4031952134, 79364.1368824966)
(562549.0355447034, 79363.2349489966)
(563342.6588748583, 79362.3330154966)
(564136.2731856783, 79361.43108199659)
(564929.8784771633, 79360.52914849659)
(565723.4747493132, 79359.62721499658)
(566517.0620021282, 79358.72528149658)
(567310.6402356082, 79357.82334799657)
(568104.2094497532, 79356.92141449657)
(568897.7696445631, 79356.01948099656)
(569691.3208200381, 79355.11754749656)
(570484.8629761781, 79354.21561399655)
(571278.396112983, 79353.31368049655)
(572071.920230453, 79352.41174699654)
(572865.435328588, 79351.50981349654)
(573658.941407388, 79350.60787999653)
(574452.4384668529, 79349.70594649653)
(575245.9265069829, 79348.80401299652)
(576039.4055277779, 79347.90207949652)
(576832.8755292378, 79347.00014599651)
(577626.3365113628, 79346.09821249651)
(578419.7884741528, 79345.1962789965)
(579213.2314176077, 79344.2943454965)
(580006.6653417277, 79343.3924119965)
(580800.0902465127, 79342.49047849649)
(581593.5061319626, 79341.58854499648)
(582386.9129980776, 79340.68661149648)
(583180.3108448576, 79339.78467799647)
(583973.6996723026, 79338.88274449647)
(584767.0794804125, 79337.98081099647)
(585560.4502691875, 79337.07887749646)
(586353.8120386275, 79336.17694399646)
(587147.1647887324, 79335.27501049645)
(587940.5085195024, 79334.37307699645)
